latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.968365,78.981476,696.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm)
2025-07-21T22:00,25.1,89,30.3,0.00,0.00,0.00
2025-07-21T23:00,24.6,90,29.2,0.00,0.00,0.00
2025-07-22T00:00,24.2,91,28.7,0.00,0.00,0.00
2025-07-22T01:00,23.9,92,28.6,0.00,0.00,0.00
2025-07-22T02:00,23.8,94,28.3,0.00,0.00,0.00
2025-07-22T03:00,23.5,95,28.3,0.10,0.10,0.00
2025-07-22T04:00,23.7,93,27.6,0.00,0.00,0.00
2025-07-22T05:00,23.8,91,27.3,0.00,0.00,0.00
2025-07-22T06:00,25.1,85,29.0,0.00,0.00,0.00
2025-07-22T07:00,26.4,82,31.1,0.00,0.00,0.00
2025-07-22T08:00,27.9,74,32.3,0.10,0.10,0.00
2025-07-22T09:00,28.8,70,33.2,0.10,0.10,0.00
2025-07-22T10:00,27.0,76,30.2,3.90,3.90,0.00
2025-07-22T11:00,24.7,88,28.5,1.90,1.90,0.00
2025-07-22T12:00,26.1,85,30.6,0.10,0.10,0.00
2025-07-22T13:00,28.3,72,33.8,0.20,0.20,0.00
2025-07-22T14:00,28.6,71,32.8,0.20,0.20,0.00
2025-07-22T15:00,28.5,73,32.4,0.30,0.30,0.00
2025-07-22T16:00,28.2,72,31.9,0.10,0.10,0.00
2025-07-22T17:00,27.8,74,31.9,0.00,0.00,0.00
2025-07-22T18:00,27.1,81,32.3,0.00,0.00,0.00
2025-07-22T19:00,26.5,85,31.9,0.00,0.00,0.00
2025-07-22T20:00,26.0,85,30.5,0.00,0.00,0.00
2025-07-22T21:00,25.5,86,29.8,0.00,0.00,0.00
2025-07-22T22:00,25.1,88,29.4,0.00,0.00,0.00
2025-07-22T23:00,24.4,92,28.6,0.00,0.00,0.00
2025-07-23T00:00,24.3,94,28.4,0.00,0.00,0.00
2025-07-23T01:00,24.4,92,28.2,0.00,0.00,0.00
2025-07-23T02:00,24.2,94,27.9,0.00,0.00,0.00
2025-07-23T03:00,24.0,95,27.4,0.00,0.00,0.00
2025-07-23T04:00,23.9,95,27.3,0.00,0.00,0.00
2025-07-23T05:00,23.8,94,27.3,0.00,0.00,0.00
2025-07-23T06:00,23.8,93,27.0,0.00,0.00,0.00
2025-07-23T07:00,24.9,88,27.9,0.00,0.00,0.00
2025-07-23T08:00,26.2,82,29.1,0.00,0.00,0.00
2025-07-23T09:00,27.4,76,30.7,0.10,0.10,0.00
2025-07-23T10:00,28.8,72,33.2,0.10,0.10,0.00
2025-07-23T11:00,27.2,81,32.5,3.70,3.70,0.00
2025-07-23T12:00,28.8,72,33.3,0.30,0.30,0.00
2025-07-23T13:00,27.8,74,31.8,0.50,0.50,0.00
2025-07-23T14:00,28.2,74,32.2,2.10,2.10,0.00
2025-07-23T15:00,27.1,81,31.4,3.60,3.60,0.00
2025-07-23T16:00,26.6,81,30.7,0.40,0.40,0.00
2025-07-23T17:00,26.5,81,30.4,0.10,0.10,0.00
2025-07-23T18:00,25.5,90,29.6,0.30,0.30,0.00
2025-07-23T19:00,24.8,92,28.9,0.30,0.30,0.00
2025-07-23T20:00,24.5,94,28.8,0.20,0.20,0.00
2025-07-23T21:00,24.2,95,28.3,0.10,0.10,0.00
2025-07-23T22:00,24.0,95,28.1,0.50,0.50,0.00
2025-07-23T23:00,23.8,95,27.4,0.10,0.10,0.00
2025-07-24T00:00,23.6,96,26.6,0.20,0.20,0.00
2025-07-24T01:00,23.5,96,26.7,0.30,0.30,0.00
2025-07-24T02:00,23.5,96,26.6,0.40,0.40,0.00
2025-07-24T03:00,23.4,95,26.3,0.30,0.30,0.00
2025-07-24T04:00,23.3,95,26.1,0.10,0.10,0.00
2025-07-24T05:00,23.3,95,25.9,0.00,0.00,0.00
2025-07-24T06:00,23.6,93,25.9,0.00,0.00,0.00
2025-07-24T07:00,24.1,90,26.6,0.10,0.10,0.00
2025-07-24T08:00,25.0,86,26.8,0.10,0.10,0.00
2025-07-24T09:00,25.7,82,27.6,0.20,0.20,0.00
2025-07-24T10:00,26.0,81,28.0,0.20,0.20,0.00
2025-07-24T11:00,26.6,78,28.7,0.10,0.10,0.00
2025-07-24T12:00,26.4,78,28.7,0.30,0.30,0.00
2025-07-24T13:00,26.6,80,29.5,0.40,0.40,0.00
2025-07-24T14:00,27.0,79,30.6,0.20,0.20,0.00
2025-07-24T15:00,25.1,86,27.6,6.10,6.10,0.00
2025-07-24T16:00,24.4,92,27.7,3.30,3.30,0.00
2025-07-24T17:00,24.3,93,27.6,1.60,1.60,0.00
2025-07-24T18:00,24.0,93,27.0,0.30,0.30,0.00
2025-07-24T19:00,23.5,94,26.2,0.50,0.50,0.00
2025-07-24T20:00,23.3,94,26.1,0.50,0.50,0.00
2025-07-24T21:00,23.2,94,25.9,0.40,0.40,0.00
2025-07-24T22:00,23.2,94,25.8,0.50,0.50,0.00
2025-07-24T23:00,22.8,94,25.2,2.30,2.30,0.00
2025-07-25T00:00,22.9,95,25.1,1.20,1.20,0.00
2025-07-25T01:00,22.6,95,24.6,1.60,1.60,0.00
2025-07-25T02:00,22.6,95,24.5,0.50,0.50,0.00
2025-07-25T03:00,22.4,95,24.0,0.00,0.00,0.00
2025-07-25T04:00,22.1,93,23.2,0.00,0.00,0.00
2025-07-25T05:00,21.9,93,22.8,0.00,0.00,0.00
2025-07-25T06:00,22.6,91,23.9,0.00,0.00,0.00
2025-07-25T07:00,23.6,89,25.5,0.00,0.00,0.00
2025-07-25T08:00,25.3,82,26.1,0.00,0.00,0.00
2025-07-25T09:00,26.7,75,27.5,0.10,0.10,0.00
2025-07-25T10:00,26.9,75,28.4,0.20,0.20,0.00
2025-07-25T11:00,26.3,81,28.6,0.70,0.70,0.00
2025-07-25T12:00,25.5,85,28.9,0.40,0.40,0.00
2025-07-25T13:00,26.9,82,30.9,0.40,0.40,0.00
2025-07-25T14:00,27.6,80,31.6,0.30,0.30,0.00
2025-07-25T15:00,27.0,79,30.4,1.60,1.60,0.00
2025-07-25T16:00,26.0,86,29.4,1.50,1.50,0.00
2025-07-25T17:00,24.9,92,28.6,1.30,1.30,0.00
2025-07-25T18:00,25.0,90,28.8,0.20,0.20,0.00
2025-07-25T19:00,24.3,94,27.8,0.60,0.60,0.00
2025-07-25T20:00,23.9,95,27.2,0.20,0.20,0.00
2025-07-25T21:00,23.7,95,26.6,0.00,0.00,0.00
2025-07-25T22:00,23.5,95,26.4,0.20,0.20,0.00
2025-07-25T23:00,23.2,94,26.2,0.30,0.30,0.00
2025-07-26T00:00,23.0,95,25.7,0.90,0.90,0.00
2025-07-26T01:00,23.0,94,25.2,1.60,1.60,0.00
2025-07-26T02:00,23.1,94,25.4,2.50,2.50,0.00
2025-07-26T03:00,23.0,94,26.0,4.70,4.70,0.00
2025-07-26T04:00,23.0,94,25.4,5.80,5.80,0.00
2025-07-26T05:00,22.9,95,25.7,6.50,6.50,0.00
2025-07-26T06:00,23.7,93,25.1,4.40,4.40,0.00
2025-07-26T07:00,23.8,94,25.7,2.80,2.80,0.00
2025-07-26T08:00,23.8,93,26.1,2.20,2.20,0.00
2025-07-26T09:00,24.2,93,27.0,1.40,1.40,0.00
2025-07-26T10:00,24.4,93,27.7,0.50,0.50,0.00
2025-07-26T11:00,24.9,90,28.1,0.30,0.30,0.00
2025-07-26T12:00,25.4,85,28.0,0.20,0.20,0.00
2025-07-26T13:00,25.6,84,28.1,0.20,0.20,0.00
2025-07-26T14:00,26.0,82,28.4,0.10,0.10,0.00
2025-07-26T15:00,25.4,83,27.4,0.00,0.00,0.00
2025-07-26T16:00,24.8,87,27.2,0.20,0.20,0.00
2025-07-26T17:00,24.2,92,26.9,0.60,0.60,0.00
2025-07-26T18:00,23.8,90,25.9,0.40,0.40,0.00
2025-07-26T19:00,23.2,94,25.4,1.40,1.40,0.00
2025-07-26T20:00,23.1,95,25.4,1.80,1.80,0.00
2025-07-26T21:00,23.0,96,25.2,1.40,1.40,0.00
2025-07-26T22:00,22.9,96,25.2,1.10,1.10,0.00
2025-07-26T23:00,22.8,96,25.0,0.20,0.20,0.00
2025-07-27T00:00,22.8,96,25.0,0.10,0.10,0.00
2025-07-27T01:00,22.4,95,24.0,0.00,0.00,0.00
2025-07-27T02:00,22.2,94,23.5,0.00,0.00,0.00
2025-07-27T03:00,22.2,95,23.9,1.10,1.10,0.00
2025-07-27T04:00,22.2,96,24.0,0.10,0.10,0.00
2025-07-27T05:00,22.2,96,24.5,0.10,0.10,0.00
2025-07-27T06:00,23.0,95,25.0,0.10,0.10,0.00
2025-07-27T07:00,23.4,94,25.2,0.10,0.10,0.00
2025-07-27T08:00,23.9,91,25.6,0.20,0.20,0.00
2025-07-27T09:00,25.3,84,26.7,0.20,0.20,0.00
2025-07-27T10:00,27.1,76,28.8,0.20,0.20,0.00
2025-07-27T11:00,27.7,71,29.0,0.00,0.00,0.00
2025-07-27T12:00,25.9,85,28.3,0.50,0.50,0.00
2025-07-27T13:00,27.9,70,29.4,0.30,0.30,0.00
2025-07-27T14:00,27.1,80,29.5,1.10,1.10,0.00
2025-07-27T15:00,26.8,77,28.4,0.30,0.30,0.00
2025-07-27T16:00,26.7,77,28.3,0.40,0.40,0.00
2025-07-27T17:00,25.5,84,27.4,0.50,0.50,0.00
2025-07-27T18:00,24.4,86,26.4,0.00,0.00,0.00
2025-07-27T19:00,23.5,92,26.0,0.00,0.00,0.00
2025-07-27T20:00,23.1,93,25.5,0.00,0.00,0.00
2025-07-27T21:00,22.9,94,25.3,0.00,0.00,0.00
2025-07-27T22:00,22.8,94,25.0,0.00,0.00,0.00
2025-07-27T23:00,22.9,91,24.8,0.00,0.00,0.00
2025-07-28T00:00,22.6,91,24.4,0.00,0.00,0.00
2025-07-28T01:00,22.4,93,24.2,0.00,0.00,0.00
2025-07-28T02:00,22.4,92,24.1,0.00,0.00,0.00
2025-07-28T03:00,22.5,91,24.0,0.00,0.00,0.00
2025-07-28T04:00,22.3,91,23.9,0.00,0.00,0.00
2025-07-28T05:00,22.2,91,23.9,0.00,0.00,0.00
2025-07-28T06:00,23.1,86,24.5,0.00,0.00,0.00
2025-07-28T07:00,23.5,86,25.1,0.00,0.00,0.00
2025-07-28T08:00,23.9,85,25.3,0.00,0.00,0.00
2025-07-28T09:00,25.1,77,25.2,0.00,0.00,0.00
2025-07-28T10:00,25.4,77,26.1,0.00,0.00,0.00
2025-07-28T11:00,25.4,77,26.2,0.00,0.00,0.00
2025-07-28T12:00,26.1,73,26.2,0.00,0.00,0.00
2025-07-28T13:00,27.1,68,26.9,0.00,0.00,0.00
2025-07-28T14:00,26.8,70,27.0,0.00,0.00,0.00
2025-07-28T15:00,26.4,75,26.9,0.10,0.10,0.00
2025-07-28T16:00,25.6,82,27.1,0.20,0.20,0.00
2025-07-28T17:00,25.4,82,27.1,0.20,0.20,0.00
2025-07-28T18:00,24.8,83,26.5,0.00,0.00,0.00
2025-07-28T19:00,24.6,83,26.2,0.10,0.10,0.00
2025-07-28T20:00,23.5,92,25.5,3.90,3.90,0.00
2025-07-28T21:00,23.4,93,25.5,1.40,1.40,0.00
2025-07-28T22:00,23.4,93,25.5,0.00,0.00,0.00
2025-07-28T23:00,23.3,93,25.2,0.60,0.60,0.00
2025-07-29T00:00,23.0,95,24.9,2.70,2.70,0.00
2025-07-29T01:00,22.8,95,24.3,1.10,1.10,0.00
2025-07-29T02:00,22.6,96,24.1,1.70,1.70,0.00
2025-07-29T03:00,22.6,95,24.2,1.60,1.60,0.00
2025-07-29T04:00,22.5,95,24.2,1.60,1.60,0.00
2025-07-29T05:00,22.4,95,24.0,1.90,1.90,0.00
2025-07-29T06:00,22.8,95,24.6,0.30,0.30,0.00
2025-07-29T07:00,23.1,94,25.1,0.90,0.90,0.00
2025-07-29T08:00,23.3,95,25.5,2.00,2.00,0.00
2025-07-29T09:00,23.5,96,26.0,3.00,3.00,0.00
2025-07-29T10:00,23.1,93,24.3,5.20,5.20,0.00
2025-07-29T11:00,22.8,93,24.0,3.30,3.30,0.00
2025-07-29T12:00,22.9,93,23.8,2.30,2.30,0.00
2025-07-29T13:00,23.5,92,24.6,0.90,0.90,0.00
2025-07-29T14:00,23.7,93,25.2,0.70,0.70,0.00
2025-07-29T15:00,23.6,90,24.7,0.40,0.40,0.00
2025-07-29T16:00,22.8,92,23.8,1.10,1.10,0.00
2025-07-29T17:00,22.6,92,23.8,0.80,0.80,0.00
2025-07-29T18:00,22.5,93,23.9,0.40,0.40,0.00
2025-07-29T19:00,22.2,93,23.3,0.10,0.10,0.00
2025-07-29T20:00,22.0,93,22.8,0.50,0.50,0.00
2025-07-29T21:00,21.9,92,22.6,0.00,0.00,0.00
2025-07-29T22:00,21.7,91,22.4,0.10,0.10,0.00
2025-07-29T23:00,21.5,92,22.4,0.30,0.30,0.00
2025-07-30T00:00,21.4,95,22.5,0.90,0.90,0.00
2025-07-30T01:00,21.5,95,22.9,1.10,1.10,0.00
2025-07-30T02:00,21.6,95,22.8,1.70,1.70,0.00
2025-07-30T03:00,21.5,96,22.9,0.60,0.60,0.00
2025-07-30T04:00,21.6,95,22.9,0.50,0.50,0.00
2025-07-30T05:00,21.7,95,23.0,0.30,0.30,0.00
2025-07-30T06:00,22.4,94,24.1,0.90,0.90,0.00
2025-07-30T07:00,23.0,93,24.8,0.20,0.20,0.00
2025-07-30T08:00,23.7,90,25.3,0.10,0.10,0.00
2025-07-30T09:00,25.1,83,26.1,0.00,0.00,0.00
2025-07-30T10:00,25.6,80,26.8,0.00,0.00,0.00
2025-07-30T11:00,25.1,80,26.2,0.00,0.00,0.00
2025-07-30T12:00,25.7,77,26.8,0.00,0.00,0.00
2025-07-30T13:00,26.5,72,27.3,0.00,0.00,0.00
2025-07-30T14:00,26.4,73,27.5,0.00,0.00,0.00
2025-07-30T15:00,27.0,71,28.5,0.00,0.00,0.00
2025-07-30T16:00,27.2,70,28.6,0.00,0.00,0.00
2025-07-30T17:00,26.5,73,28.4,0.00,0.00,0.00
2025-07-30T18:00,25.3,76,27.2,0.00,0.00,0.00
2025-07-30T19:00,24.4,78,26.2,0.00,0.00,0.00
2025-07-30T20:00,23.7,81,25.6,0.00,0.00,0.00
2025-07-30T21:00,23.1,83,25.1,0.00,0.00,0.00
2025-07-30T22:00,22.5,87,24.9,0.00,0.00,0.00
2025-07-30T23:00,22.1,91,24.6,0.00,0.00,0.00
2025-07-31T00:00,21.8,93,24.3,0.00,0.00,0.00
2025-07-31T01:00,21.7,94,24.1,0.00,0.00,0.00
2025-07-31T02:00,21.7,94,23.8,0.00,0.00,0.00
2025-07-31T03:00,21.6,95,23.7,0.00,0.00,0.00
2025-07-31T04:00,21.9,93,24.1,0.00,0.00,0.00
2025-07-31T05:00,22.2,92,24.5,0.00,0.00,0.00
2025-07-31T06:00,22.5,91,24.2,0.00,0.00,0.00
2025-07-31T07:00,23.4,87,24.8,0.00,0.00,0.00
2025-07-31T08:00,24.9,78,25.7,0.00,0.00,0.00
2025-07-31T09:00,26.0,73,27.3,0.10,0.10,0.00
2025-07-31T10:00,27.2,67,28.8,0.10,0.10,0.00
2025-07-31T11:00,28.1,68,31.0,0.10,0.10,0.00
2025-07-31T12:00,28.4,65,31.0,0.00,0.00,0.00
2025-07-31T13:00,28.6,66,32.0,0.30,0.30,0.00
2025-07-31T14:00,28.6,64,30.7,0.10,0.10,0.00
2025-07-31T15:00,28.5,64,30.2,0.00,0.00,0.00
2025-07-31T16:00,28.2,63,29.5,0.00,0.00,0.00
2025-07-31T17:00,27.4,67,29.4,0.00,0.00,0.00
2025-07-31T18:00,25.7,76,27.8,0.00,0.00,0.00
2025-07-31T19:00,25.0,78,27.4,0.00,0.00,0.00
2025-07-31T20:00,24.5,80,27.2,0.00,0.00,0.00
2025-07-31T21:00,23.6,84,26.5,0.00,0.00,0.00
2025-07-31T22:00,23.1,86,25.8,0.00,0.00,0.00
2025-07-31T23:00,22.7,88,25.4,0.00,0.00,0.00
2025-08-01T00:00,22.5,91,25.0,0.00,0.00,0.00
2025-08-01T01:00,22.3,92,24.9,0.00,0.00,0.00
2025-08-01T02:00,22.2,94,24.7,0.00,0.00,0.00
2025-08-01T03:00,22.2,95,24.7,0.00,0.00,0.00
2025-08-01T04:00,22.2,94,24.6,0.00,0.00,0.00
2025-08-01T05:00,22.2,93,24.1,0.00,0.00,0.00
2025-08-01T06:00,23.1,88,25.4,0.00,0.00,0.00
2025-08-01T07:00,23.5,87,25.9,0.00,0.00,0.00
2025-08-01T08:00,24.5,82,26.4,0.00,0.00,0.00
2025-08-01T09:00,25.5,76,27.2,0.00,0.00,0.00
2025-08-01T10:00,26.8,70,28.7,0.00,0.00,0.00
2025-08-01T11:00,27.7,65,29.8,0.00,0.00,0.00
2025-08-01T12:00,28.9,59,31.7,0.00,0.00,0.00
2025-08-01T13:00,29.0,59,31.7,0.10,0.10,0.00
2025-08-01T14:00,29.6,57,31.9,0.20,0.20,0.00
2025-08-01T15:00,28.9,62,30.8,0.10,0.10,0.00
2025-08-01T16:00,28.5,65,30.5,0.00,0.00,0.00
2025-08-01T17:00,27.9,68,30.2,0.00,0.00,0.00
2025-08-01T18:00,26.4,74,29.1,0.00,0.00,0.00
2025-08-01T19:00,25.5,77,28.3,0.00,0.00,0.00
2025-08-01T20:00,25.0,80,27.9,0.00,0.00,0.00
2025-08-01T21:00,24.6,82,27.7,0.00,0.00,0.00
2025-08-01T22:00,24.6,82,27.6,0.00,0.00,0.00
2025-08-01T23:00,24.0,85,26.7,0.00,0.00,0.00
2025-08-02T00:00,23.6,87,25.9,0.00,0.00,0.00
2025-08-02T01:00,23.3,89,25.4,0.00,0.00,0.00
2025-08-02T02:00,22.9,91,25.2,0.00,0.00,0.00
2025-08-02T03:00,22.8,91,25.1,0.00,0.00,0.00
2025-08-02T04:00,22.6,92,25.0,0.00,0.00,0.00
2025-08-02T05:00,22.5,92,24.9,0.00,0.00,0.00
2025-08-02T06:00,23.0,89,24.9,0.00,0.00,0.00
2025-08-02T07:00,23.8,86,26.1,0.00,0.00,0.00
2025-08-02T08:00,25.4,77,27.1,0.00,0.00,0.00
2025-08-02T09:00,26.8,70,28.5,0.00,0.00,0.00
2025-08-02T10:00,27.7,67,29.9,0.10,0.10,0.00
2025-08-02T11:00,28.6,62,31.6,0.10,0.10,0.00
2025-08-02T12:00,29.1,61,32.7,0.20,0.20,0.00
2025-08-02T13:00,28.4,66,32.4,0.50,0.50,0.00
2025-08-02T14:00,28.9,64,32.3,0.10,0.10,0.00
2025-08-02T15:00,28.7,64,31.0,0.10,0.10,0.00
2025-08-02T16:00,28.1,66,30.3,0.10,0.10,0.00
2025-08-02T17:00,27.6,71,30.4,0.00,0.00,0.00
2025-08-02T18:00,26.7,73,29.7,0.00,0.00,0.00
2025-08-02T19:00,25.8,75,28.5,0.00,0.00,0.00
2025-08-02T20:00,25.0,78,27.8,0.00,0.00,0.00
2025-08-02T21:00,24.3,83,27.4,0.00,0.00,0.00
2025-08-02T22:00,24.1,84,27.1,0.00,0.00,0.00
2025-08-02T23:00,23.7,86,27.0,0.00,0.00,0.00
2025-08-03T00:00,23.4,88,26.6,0.00,0.00,0.00
2025-08-03T01:00,23.3,89,26.3,0.00,0.00,0.00
2025-08-03T02:00,23.0,90,26.0,0.00,0.00,0.00
2025-08-03T03:00,22.9,90,26.0,0.00,0.00,0.00
2025-08-03T04:00,22.8,90,25.5,0.00,0.00,0.00
2025-08-03T05:00,22.8,88,25.3,0.00,0.00,0.00
2025-08-03T06:00,23.4,86,26.0,0.00,0.00,0.00
2025-08-03T07:00,24.6,83,27.3,0.00,0.00,0.00
2025-08-03T08:00,25.8,78,28.2,0.00,0.00,0.00
2025-08-03T09:00,27.0,72,29.6,0.10,0.10,0.00
2025-08-03T10:00,27.5,70,31.1,0.20,0.20,0.00
2025-08-03T11:00,28.7,64,33.0,0.10,0.10,0.00
2025-08-03T12:00,29.7,59,34.3,0.10,0.10,0.00
2025-08-03T13:00,29.8,59,33.9,0.10,0.10,0.00
2025-08-03T14:00,29.1,61,32.2,0.20,0.20,0.00
2025-08-03T15:00,28.3,65,30.7,0.10,0.10,0.00
2025-08-03T16:00,28.0,67,30.8,0.00,0.00,0.00
2025-08-03T17:00,28.0,67,31.4,0.00,0.00,0.00
2025-08-03T18:00,26.8,74,30.7,0.00,0.00,0.00
2025-08-03T19:00,25.8,76,28.9,0.00,0.00,0.00
2025-08-03T20:00,25.3,75,27.7,0.00,0.00,0.00
2025-08-03T21:00,24.6,78,27.3,0.00,0.00,0.00
2025-08-03T22:00,24.0,82,27.0,0.00,0.00,0.00
2025-08-03T23:00,23.6,83,26.6,0.00,0.00,0.00
2025-08-04T00:00,23.3,84,26.2,0.00,0.00,0.00
2025-08-04T01:00,23.1,85,26.1,0.00,0.00,0.00
2025-08-04T02:00,22.8,86,25.7,0.00,0.00,0.00
2025-08-04T03:00,22.4,87,25.0,0.00,0.00,0.00
2025-08-04T04:00,22.3,87,24.8,0.00,0.00,0.00
2025-08-04T05:00,22.1,88,24.7,0.00,0.00,0.00
2025-08-04T06:00,23.4,85,26.1,0.00,0.00,0.00
2025-08-04T07:00,24.8,82,28.1,0.00,0.00,0.00
2025-08-04T08:00,26.2,76,29.0,0.00,0.00,0.00
2025-08-04T09:00,27.3,71,29.9,0.00,0.00,0.00
2025-08-04T10:00,28.4,65,31.7,0.00,0.00,0.00
2025-08-04T11:00,29.3,60,32.9,0.00,0.00,0.00
2025-08-04T12:00,30.1,56,34.3,0.00,0.00,0.00
2025-08-04T13:00,30.4,54,34.2,0.10,0.10,0.00
2025-08-04T14:00,30.4,55,33.9,0.20,0.20,0.00
2025-08-04T15:00,29.8,56,31.9,0.10,0.10,0.00
2025-08-04T16:00,29.0,61,31.4,0.10,0.10,0.00
2025-08-04T17:00,28.3,66,31.2,0.00,0.00,0.00
2025-08-04T18:00,27.2,74,31.5,0.00,0.00,0.00
2025-08-04T19:00,26.1,77,29.8,0.00,0.00,0.00
2025-08-04T20:00,25.5,77,28.6,0.00,0.00,0.00
2025-08-04T21:00,24.9,78,27.7,0.00,0.00,0.00
2025-08-04T22:00,24.2,81,27.3,0.00,0.00,0.00
2025-08-04T23:00,23.7,84,26.8,0.00,0.00,0.00
2025-08-05T00:00,23.6,84,26.4,0.00,0.00,0.00
2025-08-05T01:00,23.2,87,26.1,0.00,0.00,0.00
2025-08-05T02:00,23.0,88,25.8,0.00,0.00,0.00
2025-08-05T03:00,22.8,88,25.7,0.00,0.00,0.00
2025-08-05T04:00,22.8,88,25.5,0.00,0.00,0.00
2025-08-05T05:00,22.7,88,25.3,0.00,0.00,0.00
2025-08-05T06:00,24.0,84,26.7,0.00,0.00,0.00
2025-08-05T07:00,25.4,81,28.6,0.00,0.00,0.00
2025-08-05T08:00,26.5,76,29.7,0.00,0.00,0.00
2025-08-05T09:00,27.3,71,30.8,0.20,0.20,0.00
2025-08-05T10:00,28.2,66,32.0,0.20,0.20,0.00
2025-08-05T11:00,29.0,61,33.1,0.00,0.00,0.00
2025-08-05T12:00,29.6,59,34.2,0.10,0.10,0.00
2025-08-05T13:00,30.0,58,34.7,0.10,0.10,0.00
2025-08-05T14:00,30.4,56,34.4,0.10,0.10,0.00
2025-08-05T15:00,30.6,53,33.7,0.10,0.10,0.00
2025-08-05T16:00,30.1,55,32.2,0.10,0.10,0.00
2025-08-05T17:00,29.1,63,32.1,0.00,0.00,0.00
2025-08-05T18:00,27.6,71,31.5,0.00,0.00,0.00
2025-08-05T19:00,26.3,74,29.7,0.00,0.00,0.00
2025-08-05T20:00,25.5,76,28.5,0.00,0.00,0.00
2025-08-05T21:00,24.9,78,27.9,0.00,0.00,0.00
2025-08-05T22:00,24.2,82,27.4,0.00,0.00,0.00
2025-08-05T23:00,23.6,84,26.6,0.00,0.00,0.00
2025-08-06T00:00,23.0,87,26.1,0.00,0.00,0.00
2025-08-06T01:00,22.5,90,25.7,0.00,0.00,0.00
2025-08-06T02:00,22.2,91,25.4,0.00,0.00,0.00
2025-08-06T03:00,22.2,90,25.4,0.00,0.00,0.00
2025-08-06T04:00,22.3,89,25.4,0.00,0.00,0.00
2025-08-06T05:00,22.2,88,25.1,0.00,0.00,0.00
2025-08-06T06:00,23.8,79,26.2,0.00,0.00,0.00
2025-08-06T07:00,25.6,76,28.6,0.00,0.00,0.00
2025-08-06T08:00,27.3,67,30.1,0.00,0.00,0.00
2025-08-06T09:00,28.5,59,31.5,0.00,0.00,0.00
2025-08-06T10:00,29.3,56,32.8,0.10,0.10,0.00
2025-08-06T11:00,29.9,56,34.3,0.10,0.10,0.00
2025-08-06T12:00,30.4,55,35.5,0.00,0.00,0.00
2025-08-06T13:00,30.4,57,35.3,0.10,0.10,0.00
2025-08-06T14:00,29.6,58,32.4,0.10,0.10,0.00
2025-08-06T15:00,29.9,57,32.8,0.00,0.00,0.00
2025-08-06T16:00,29.4,58,31.6,0.20,0.20,0.00
2025-08-06T17:00,28.0,68,30.9,0.10,0.10,0.00
2025-08-06T18:00,27.9,69,31.5,0.00,0.00,0.00
2025-08-06T19:00,26.5,74,29.9,0.00,0.00,0.00
2025-08-06T20:00,25.6,78,29.1,0.00,0.00,0.00
2025-08-06T21:00,24.9,80,28.4,0.00,0.00,0.00
2025-08-06T22:00,24.5,82,27.8,0.00,0.00,0.00
2025-08-06T23:00,24.3,82,27.5,0.00,0.00,0.00
2025-08-07T00:00,24.2,81,27.2,0.00,0.00,0.00
2025-08-07T01:00,24.0,79,26.6,0.00,0.00,0.00
2025-08-07T02:00,23.8,79,25.9,0.00,0.00,0.00
2025-08-07T03:00,23.6,80,25.8,0.00,0.00,0.00
2025-08-07T04:00,23.4,81,25.7,0.00,0.00,0.00
2025-08-07T05:00,23.3,81,25.6,0.00,0.00,0.00
2025-08-07T06:00,24.5,80,27.1,0.00,0.00,0.00
2025-08-07T07:00,25.5,80,28.8,0.00,0.00,0.00
2025-08-07T08:00,27.0,73,29.9,0.00,0.00,0.00
2025-08-07T09:00,28.1,67,30.7,0.00,0.00,0.00
2025-08-07T10:00,28.9,64,32.3,0.00,0.00,0.00
2025-08-07T11:00,29.7,62,34.1,0.00,0.00,0.00
2025-08-07T12:00,30.1,61,35.1,0.00,0.00,0.00
2025-08-07T13:00,30.2,60,35.1,0.00,0.00,0.00
2025-08-07T14:00,29.8,60,33.7,0.30,0.30,0.00
2025-08-07T15:00,29.5,59,32.3,0.60,0.60,0.00
2025-08-07T16:00,27.9,68,30.4,0.40,0.40,0.00
2025-08-07T17:00,24.7,88,27.6,0.50,0.50,0.00
2025-08-07T18:00,24.7,90,28.1,0.20,0.20,0.00
2025-08-07T19:00,24.2,92,28.2,0.00,0.00,0.00
2025-08-07T20:00,24.0,93,28.2,0.00,0.00,0.00
2025-08-07T21:00,23.5,95,27.4,0.00,0.00,0.00
2025-08-07T22:00,23.3,96,27.1,0.00,0.00,0.00
2025-08-07T23:00,23.4,97,27.2,0.00,0.00,0.00
2025-08-08T00:00,23.1,99,27.4,0.00,0.00,0.00
2025-08-08T01:00,22.9,99,26.8,0.00,0.00,0.00
2025-08-08T02:00,22.9,96,26.5,0.00,0.00,0.00
2025-08-08T03:00,23.0,90,26.3,0.00,0.00,0.00
2025-08-08T04:00,22.2,94,24.8,0.30,0.30,0.00
2025-08-08T05:00,22.1,95,25.0,0.00,0.00,0.00
2025-08-08T06:00,22.5,97,25.9,0.00,0.00,0.00
2025-08-08T07:00,23.7,89,26.8,0.00,0.00,0.00
2025-08-08T08:00,25.2,80,28.4,0.00,0.00,0.00
2025-08-08T09:00,25.8,78,29.1,0.00,0.00,0.00
